time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.487053,0.0755,0.0769,-0.0653,0.126
10.515592,0.0404,0.0356,-0.0974,0.111
10.526705,0.0720,0.0239,-0.1308,0.151
10.547493,0.0800,0.0196,-0.1035,0.132
10.567490,-0.0019,0.0128,-0.0753,0.076
10.588039,0.0447,0.0197,-0.0696,0.085
10.615440,0.0945,0.0224,-0.0720,0.121
10.628259,0.0834,0.0072,-0.0664,0.107
10.648214,0.0631,0.0571,-0.0986,0.130
10.668891,0.0676,0.0241,-0.0804,0.108
10.689294,0.0392,0.0056,-0.0814,0.091
10.712137,0.0692,0.0222,-0.0855,0.112
10.729356,0.0355,0.0648,-0.0834,0.111
10.749843,0.0296,0.0059,-0.1057,0.110
10.770255,0.0418,0.0162,-0.0948,0.105
10.790455,0.0967,0.0386,-0.1099,0.151
10.815847,0.0118,0.0402,-0.0769,0.088
10.830070,0.0375,0.0412,-0.0728,0.092
10.851036,0.0676,0.0097,-0.0850,0.109
10.870655,0.0663,0.0196,-0.1058,0.126
10.891042,0.0682,0.0227,-0.1339,0.152
10.916433,0.0744,0.0311,-0.0391,0.090
