time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.210683,0.3105,0.0126,-0.0163,0.311
10.232959,0.3105,-0.0128,-0.0610,0.317
10.251082,0.3009,0.0084,-0.0796,0.311
10.272220,0.3252,-0.0002,-0.0618,0.331
10.292740,0.2733,0.0451,-0.0767,0.287
10.313190,0.3136,0.0095,-0.0808,0.324
10.339486,0.2777,0.0333,-0.0363,0.282
10.359838,0.3096,0.0390,-0.0620,0.318
10.373605,0.3167,0.0410,-0.1005,0.335
10.393827,0.2755,0.0104,-0.0677,0.284
10.414387,0.3256,0.0196,-0.0636,0.332
10.439435,0.3115,0.0218,-0.0998,0.328
10.453893,0.3203,0.0126,-0.0693,0.328
10.475259,0.2942,0.0619,-0.0596,0.306
10.495629,0.3371,0.0331,-0.1132,0.357
10.515297,0.2890,0.0305,-0.0447,0.294
10.553028,0.2916,0.0216,-0.0776,0.303
10.572962,0.2934,0.0372,-0.0380,0.298
10.581947,0.3274,0.0185,-0.0295,0.329
10.596290,0.3173,0.0497,-0.1040,0.338
10.617564,0.3104,0.0222,-0.0720,0.319
10.636877,0.2886,0.0131,-0.0533,0.294
10.666610,0.2849,0.0014,-0.0592,0.291
10.684363,0.2821,0.0576,-0.0263,0.289
10.697686,0.3091,0.0551,-0.0316,0.316
10.718248,0.3200,0.0782,-0.0683,0.336
10.738051,0.3161,-0.0113,-0.0388,0.319
10.766219,0.3349,-0.0078,-0.0211,0.336
10.781288,0.3278,0.0372,-0.0281,0.331
10.799234,0.2968,-0.0194,-0.0657,0.305
10.819413,0.2969,-0.0033,-0.1007,0.314
10.839426,0.3090,0.0137,-0.0396,0.312
10.860447,0.3039,0.0316,-0.0095,0.306
10.879454,0.2769,0.0193,-0.0628,0.285
10.900298,0.3089,0.0380,-0.0590,0.317
10.919923,0.2771,0.0207,-0.1035,0.297
10.940860,0.3011,0.0357,-0.0506,0.307
10.964313,0.2919,0.0324,-0.0819,0.305
10.981954,0.3296,0.0109,-0.0416,0.332
11.001541,0.3103,0.0293,-0.0712,0.320
